id,customer_id,product_id,status,purchase_date,estimated_delivery_date,delivered_date
8133,1965,846,cancelled,2024-04-12,2024-04-17,
8134,837,869,cancelled,2024-04-18,2024-04-26,
8135,508,568,cancelled,2024-08-22,2024-08-29,
8136,731,617,shipped,2024-01-04,2024-01-08,
8137,1625,132,delivered,2025-01-04,2025-01-07,2025-01-15
8138,72,996,shipped,2024-01-16,2024-01-27,
8139,1271,560,processing,2025-06-20,2025-06-25,
8140,641,248,cancelled,2024-10-12,2024-10-21,
8141,1748,273,processing,2024-05-23,2024-06-03,
8142,940,623,shipped,2023-07-14,2023-07-25,
8143,1879,932,delivered,2024-01-17,2024-01-31,2024-02-03
8144,608,838,delivered,2024-06-10,2024-06-22,2024-06-14
8145,1611,848,cancelled,2024-07-26,2024-08-03,
8146,1959,349,delivered,2024-02-22,2024-03-03,2024-03-06
8147,566,484,shipped,2023-10-20,2023-10-31,
8148,1368,550,shipped,2023-08-14,2023-08-19,
8149,1995,357,delivered,2024-06-03,2024-06-11,2024-06-13
8150,1949,752,cancelled,2023-07-04,2023-07-11,
8151,54,318,cancelled,2023-10-21,2023-10-30,
8152,1754,633,shipped,2024-09-02,2024-09-11,
8153,528,48,delivered,2024-03-13,2024-03-24,2024-03-22
8154,611,10,shipped,2023-09-12,2023-09-15,
8155,1556,233,shipped,2024-04-19,2024-04-27,
8156,1582,36,processing,2023-10-13,2023-10-20,
8157,1987,413,shipped,2023-10-27,2023-11-02,
8158,193,462,cancelled,2025-06-19,2025-07-01,
8159,1919,4,delivered,2024-03-27,2024-04-10,2024-04-13
8160,58,44,delivered,2024-09-17,2024-09-30,2024-09-25
8161,1461,568,processing,2025-02-04,2025-02-07,
8162,1135,554,processing,2023-12-30,2024-01-05,
8163,129,255,cancelled,2025-03-27,2025-04-08,
8164,1873,740,processing,2024-10-26,2024-11-08,
8165,706,114,shipped,2024-05-05,2024-05-14,
8166,1949,749,shipped,2024-01-24,2024-01-30,
8167,852,397,cancelled,2024-08-19,2024-08-22,
8168,1350,174,delivered,2024-08-22,2024-09-03,2024-09-07
8169,8,255,cancelled,2023-09-30,2023-10-03,
8170,29,466,processing,2023-06-25,2023-06-28,
8171,1136,929,delivered,2024-07-19,2024-08-01,2024-07-24
8172,947,277,delivered,2024-09-12,2024-09-24,2024-09-18
8173,1697,464,delivered,2025-02-27,2025-03-06,2025-03-10
8174,131,847,processing,2025-02-18,2025-02-27,
8175,188,502,shipped,2023-12-14,2023-12-25,
8176,1699,441,shipped,2024-01-17,2024-01-27,
8177,709,69,processing,2024-08-13,2024-08-17,
8178,1499,509,processing,2024-04-30,2024-05-11,
8179,1388,326,cancelled,2024-08-11,2024-08-17,
8180,1228,742,cancelled,2024-12-17,2024-12-31,
8181,212,67,shipped,2024-07-18,2024-07-30,
8182,1645,304,processing,2023-12-19,2024-01-01,
8183,276,972,cancelled,2024-10-13,2024-10-20,
8184,1097,484,processing,2023-07-26,2023-08-09,
8185,1703,929,processing,2025-05-08,2025-05-21,
8186,1796,548,shipped,2024-05-28,2024-06-04,
8187,243,417,shipped,2023-10-09,2023-10-15,
8188,1811,159,processing,2024-01-11,2024-01-19,
8189,1126,149,delivered,2024-04-26,2024-04-29,2024-04-28
8190,987,27,delivered,2024-07-01,2024-07-05,2024-07-15
8191,685,987,processing,2023-10-20,2023-10-26,
8192,171,584,shipped,2025-01-29,2025-02-04,
8193,653,248,delivered,2024-08-07,2024-08-17,2024-08-19
8194,1933,101,shipped,2024-06-04,2024-06-15,
8195,188,702,delivered,2024-10-04,2024-10-18,2024-10-18
8196,1465,96,processing,2024-09-14,2024-09-20,
8197,1110,384,cancelled,2023-08-16,2023-08-24,
8198,1500,282,cancelled,2024-05-20,2024-05-26,
8199,52,322,shipped,2023-07-12,2023-07-18,
8200,111,396,shipped,2024-10-21,2024-11-04,
8201,1973,278,delivered,2025-04-02,2025-04-15,2025-04-14
8202,877,529,processing,2023-08-13,2023-08-27,
8203,1878,263,delivered,2023-09-02,2023-09-13,2023-09-18
8204,1067,619,processing,2024-02-12,2024-02-18,
8205,211,580,processing,2023-08-21,2023-08-29,
8206,1992,640,shipped,2023-12-08,2023-12-19,
8207,1224,293,cancelled,2025-03-30,2025-04-04,
8208,1834,294,cancelled,2023-09-20,2023-09-29,
8209,858,608,shipped,2024-09-22,2024-10-01,
8210,1776,395,cancelled,2025-05-20,2025-05-23,
8211,627,513,shipped,2025-02-01,2025-02-14,
8212,1050,921,delivered,2025-01-07,2025-01-11,2025-01-19
8213,1943,810,processing,2024-01-03,2024-01-10,
8214,299,180,cancelled,2024-03-28,2024-04-07,
8215,1101,920,cancelled,2024-11-19,2024-11-27,
8216,924,693,delivered,2025-01-31,2025-02-09,2025-02-15
8217,137,235,delivered,2024-10-02,2024-10-07,2024-10-08
8218,1044,952,cancelled,2024-11-03,2024-11-11,
8219,440,831,cancelled,2025-03-18,2025-03-29,
8220,211,337,shipped,2023-10-29,2023-11-03,
8221,752,8,shipped,2025-03-23,2025-03-31,
8222,1575,443,cancelled,2025-05-03,2025-05-12,
8223,435,941,shipped,2023-11-30,2023-12-07,
8224,780,539,delivered,2024-12-31,2025-01-12,2025-01-11
8225,1231,820,processing,2024-05-06,2024-05-16,
8226,439,658,shipped,2023-09-16,2023-09-26,
8227,1998,91,processing,2023-12-22,2023-12-30,
8228,1803,854,shipped,2023-12-07,2023-12-16,
8229,666,272,cancelled,2024-06-28,2024-07-03,
8230,1066,834,shipped,2025-01-04,2025-01-13,
8231,411,5,processing,2024-05-06,2024-05-15,
8232,1547,594,processing,2025-05-19,2025-05-25,
8233,806,899,cancelled,2023-06-25,2023-07-07,
8234,610,219,processing,2024-03-16,2024-03-22,
8235,427,118,cancelled,2023-11-16,2023-11-21,
8236,1299,593,cancelled,2024-01-04,2024-01-16,
8237,1472,976,processing,2023-07-29,2023-08-07,
8238,902,582,delivered,2025-06-07,2025-06-14,2025-06-19
8239,942,115,processing,2024-01-08,2024-01-13,
8240,1908,263,processing,2024-02-29,2024-03-08,
8241,742,306,shipped,2024-08-30,2024-09-13,
8242,1393,654,processing,2024-07-25,2024-08-02,
8243,1962,422,shipped,2023-09-06,2023-09-14,
8244,1244,1000,shipped,2024-05-01,2024-05-05,
8245,1601,207,processing,2024-03-09,2024-03-22,
8246,1891,623,cancelled,2025-02-19,2025-03-03,
8247,1256,303,delivered,2025-03-30,2025-04-13,2025-04-07
8248,328,112,processing,2024-12-19,2024-12-28,
8249,1467,417,processing,2023-07-12,2023-07-21,
8250,52,555,cancelled,2025-05-31,2025-06-12,
8251,1910,859,shipped,2023-10-31,2023-11-14,
8252,1967,285,cancelled,2024-03-30,2024-04-05,
8253,376,640,cancelled,2025-05-29,2025-06-11,
8254,263,185,shipped,2024-01-27,2024-02-04,
8255,267,741,processing,2025-01-27,2025-02-02,
8256,359,901,cancelled,2024-02-14,2024-02-20,
8257,1341,221,cancelled,2024-07-13,2024-07-21,
8258,1348,864,processing,2023-10-15,2023-10-26,
8259,1945,444,processing,2024-01-14,2024-01-28,
8260,1932,117,delivered,2023-09-29,2023-10-08,2023-10-16
8261,1690,70,cancelled,2024-10-15,2024-10-19,
8262,1894,898,delivered,2023-09-08,2023-09-16,2023-09-20
8263,1902,70,shipped,2024-05-23,2024-05-30,
8264,652,622,processing,2024-02-26,2024-03-05,
8265,1963,427,processing,2024-11-11,2024-11-21,
8266,1587,644,delivered,2023-07-19,2023-07-29,2023-07-26
8267,1653,568,cancelled,2025-05-03,2025-05-08,
8268,1445,989,shipped,2023-11-22,2023-12-03,
8269,46,443,cancelled,2024-12-17,2024-12-25,
8270,1845,601,cancelled,2024-02-04,2024-02-13,
8271,600,137,delivered,2024-01-23,2024-02-03,2024-02-06
8272,720,504,cancelled,2023-07-16,2023-07-25,
8273,1913,131,delivered,2025-02-25,2025-03-09,2025-03-09
8274,1293,218,processing,2024-09-07,2024-09-18,
8275,601,688,processing,2024-05-13,2024-05-16,
8276,381,171,processing,2024-05-02,2024-05-05,
8277,118,475,shipped,2025-04-11,2025-04-16,
8278,1590,612,shipped,2023-08-13,2023-08-24,
8279,1977,992,cancelled,2024-06-24,2024-06-27,
8280,116,129,delivered,2025-01-31,2025-02-03,2025-02-11
8281,1654,57,cancelled,2025-01-20,2025-01-27,
8282,260,181,processing,2024-07-05,2024-07-15,
8283,1099,246,cancelled,2025-05-21,2025-05-25,
8284,1504,144,cancelled,2025-06-02,2025-06-08,
8285,305,51,cancelled,2025-06-17,2025-06-25,
8286,7,368,processing,2025-01-25,2025-01-28,
8287,366,459,delivered,2023-08-14,2023-08-20,2023-08-31
8288,1658,218,cancelled,2025-02-13,2025-02-19,
8289,523,616,processing,2024-07-29,2024-08-09,
8290,1372,895,shipped,2023-10-01,2023-10-12,
8291,1462,567,delivered,2024-12-19,2024-12-27,2025-01-08
8292,1239,257,processing,2024-01-11,2024-01-21,
8293,429,858,cancelled,2024-09-28,2024-10-12,
8294,791,156,processing,2024-08-16,2024-08-28,
8295,1522,565,delivered,2024-09-12,2024-09-18,2024-09-21
8296,1564,442,cancelled,2025-01-29,2025-02-10,
8297,747,841,shipped,2024-08-22,2024-09-01,
8298,367,956,shipped,2024-10-26,2024-10-31,
8299,313,699,shipped,2023-07-27,2023-07-31,
8300,538,876,processing,2024-08-22,2024-08-30,
8301,921,662,delivered,2024-08-18,2024-08-25,2024-08-30
8302,1078,776,shipped,2025-05-29,2025-06-08,
8303,1565,762,cancelled,2025-01-11,2025-01-14,
8304,1491,945,cancelled,2023-06-27,2023-07-10,
8305,865,810,cancelled,2025-04-27,2025-05-11,
8306,1188,923,processing,2024-05-01,2024-05-13,
8307,782,935,delivered,2024-06-17,2024-06-22,2024-07-01
8308,334,723,delivered,2025-04-02,2025-04-11,2025-04-12
8309,1571,25,shipped,2024-08-26,2024-09-07,
8310,798,806,delivered,2023-10-15,2023-10-29,2023-10-29
8311,348,853,cancelled,2023-09-08,2023-09-14,
8312,273,664,cancelled,2024-01-21,2024-02-02,
8313,963,536,processing,2023-08-25,2023-09-01,
8314,720,764,cancelled,2024-06-02,2024-06-12,
8315,1774,60,delivered,2024-01-21,2024-01-24,2024-02-03
8316,1438,467,cancelled,2024-05-11,2024-05-14,
8317,500,434,shipped,2024-07-30,2024-08-13,
8318,1117,879,processing,2025-04-13,2025-04-22,
8319,685,66,processing,2023-09-14,2023-09-28,
8320,79,910,delivered,2025-02-25,2025-03-08,2025-03-02
8321,622,565,cancelled,2023-12-17,2023-12-23,
8322,1241,928,cancelled,2025-04-07,2025-04-17,
8323,947,106,delivered,2024-03-04,2024-03-16,2024-03-24
8324,358,96,delivered,2024-10-20,2024-10-29,2024-10-28
8325,618,988,shipped,2023-11-15,2023-11-19,
8326,507,688,delivered,2025-06-07,2025-06-14,2025-06-27
8327,1583,551,cancelled,2024-04-26,2024-05-07,
8328,1205,168,shipped,2024-10-23,2024-11-03,
8329,576,42,processing,2024-04-12,2024-04-17,
8330,1270,879,cancelled,2024-01-16,2024-01-29,
8331,244,104,processing,2024-08-22,2024-09-05,
8332,506,845,processing,2024-05-17,2024-05-22,
8333,422,204,processing,2024-10-15,2024-10-19,
8334,1344,520,cancelled,2024-11-21,2024-11-30,
8335,1111,975,processing,2024-08-16,2024-08-24,
8336,217,282,cancelled,2024-10-16,2024-10-23,
8337,1514,908,processing,2025-03-11,2025-03-20,
8338,1543,43,delivered,2025-06-04,2025-06-10,2025-06-23
8339,1302,947,delivered,2024-01-04,2024-01-11,2024-01-11
8340,1873,110,cancelled,2024-12-18,2024-12-29,
8341,1746,987,processing,2024-09-18,2024-10-01,
8342,1009,210,processing,2024-04-27,2024-05-08,
8343,1193,749,processing,2024-12-16,2024-12-22,
8344,330,868,delivered,2024-10-17,2024-10-25,2024-11-05
8345,650,831,processing,2024-08-24,2024-08-28,
8346,1465,49,processing,2024-06-01,2024-06-06,
8347,391,115,cancelled,2024-02-22,2024-03-04,
8348,1520,155,processing,2025-06-16,2025-06-24,
8349,381,649,delivered,2024-07-22,2024-08-01,2024-07-24
8350,1330,503,processing,2024-04-16,2024-04-29,
8351,742,679,delivered,2024-09-07,2024-09-14,2024-09-23
8352,820,833,delivered,2024-02-22,2024-02-26,2024-03-01
8353,673,711,shipped,2024-12-10,2024-12-19,
8354,513,986,delivered,2025-05-18,2025-05-26,2025-06-03
8355,1772,71,shipped,2025-04-28,2025-05-11,
8356,949,519,shipped,2023-09-03,2023-09-07,
8357,1212,712,processing,2024-03-05,2024-03-13,
8358,930,336,shipped,2024-03-15,2024-03-25,
8359,1540,67,cancelled,2024-09-23,2024-09-26,
8360,913,493,delivered,2024-01-13,2024-01-19,2024-01-24
8361,644,650,cancelled,2024-02-23,2024-02-26,
8362,427,754,shipped,2025-03-10,2025-03-14,
8363,502,967,processing,2024-11-18,2024-11-21,
8364,730,213,delivered,2023-08-02,2023-08-10,2023-08-06
8365,1284,181,cancelled,2023-09-18,2023-10-01,
8366,1537,766,processing,2023-09-29,2023-10-07,
8367,71,613,shipped,2024-10-13,2024-10-16,
8368,478,863,processing,2023-10-07,2023-10-13,
8369,1202,599,cancelled,2025-01-06,2025-01-12,
8370,457,697,processing,2024-10-02,2024-10-12,
8371,189,603,cancelled,2024-12-03,2024-12-11,
8372,291,248,processing,2023-11-12,2023-11-16,
8373,1544,214,delivered,2023-08-09,2023-08-16,2023-08-24
8374,1789,359,processing,2025-04-11,2025-04-17,
8375,920,249,delivered,2024-12-09,2024-12-21,2024-12-26
8376,292,638,cancelled,2025-02-20,2025-02-26,
8377,1970,923,delivered,2024-06-30,2024-07-14,2024-07-06
8378,756,950,processing,2024-03-31,2024-04-10,
8379,1659,881,delivered,2024-01-02,2024-01-09,2024-01-13
8380,1835,516,cancelled,2024-12-17,2024-12-22,
8381,1307,88,processing,2025-06-15,2025-06-27,
8382,1568,663,delivered,2024-04-16,2024-04-30,2024-04-25
8383,1870,176,delivered,2025-05-15,2025-05-21,2025-05-25
8384,377,723,shipped,2024-12-15,2024-12-18,
8385,1682,426,delivered,2023-07-29,2023-08-06,2023-08-04
8386,1180,771,shipped,2024-03-23,2024-04-05,
8387,508,603,cancelled,2023-09-21,2023-10-03,
8388,1437,771,shipped,2023-08-18,2023-08-24,
8389,528,924,cancelled,2024-06-27,2024-07-05,
8390,1379,703,delivered,2023-08-25,2023-08-29,2023-09-09
8391,559,81,delivered,2024-05-18,2024-05-25,2024-06-01
8392,1787,927,shipped,2024-12-06,2024-12-19,
8393,1211,138,cancelled,2025-01-10,2025-01-21,
8394,1055,433,delivered,2023-08-12,2023-08-22,2023-08-16
8395,260,470,shipped,2023-12-18,2023-12-23,
8396,421,350,shipped,2025-04-01,2025-04-04,
8397,1553,126,shipped,2024-09-29,2024-10-11,
8398,1575,881,delivered,2024-08-15,2024-08-20,2024-08-31
8399,304,917,cancelled,2025-01-29,2025-02-08,
8400,942,868,delivered,2025-02-13,2025-02-26,2025-03-02
8401,1968,309,processing,2024-08-29,2024-09-03,
8402,1063,855,processing,2025-03-13,2025-03-20,
8403,1513,230,delivered,2024-04-26,2024-04-30,2024-05-16
8404,1668,460,cancelled,2023-12-02,2023-12-05,
8405,542,345,shipped,2024-05-17,2024-05-30,
8406,1694,310,processing,2024-02-24,2024-03-07,
8407,1302,953,processing,2024-01-04,2024-01-11,
8408,1227,20,delivered,2024-05-09,2024-05-16,2024-05-23
8409,1090,881,processing,2024-12-26,2025-01-03,
8410,108,561,processing,2024-11-09,2024-11-13,
8411,268,647,shipped,2023-09-30,2023-10-11,
8412,222,541,shipped,2023-09-10,2023-09-14,
8413,1828,560,cancelled,2024-07-28,2024-08-01,
8414,1554,477,processing,2024-09-16,2024-09-30,
8415,1114,269,cancelled,2024-01-12,2024-01-19,
8416,693,3,cancelled,2024-03-05,2024-03-16,
8417,255,770,shipped,2024-04-09,2024-04-15,
8418,1479,16,shipped,2024-10-02,2024-10-10,
8419,253,606,delivered,2023-08-07,2023-08-11,2023-08-26
8420,257,358,shipped,2024-04-14,2024-04-20,
8421,383,646,cancelled,2024-07-06,2024-07-20,
8422,442,813,processing,2023-06-30,2023-07-11,
8423,1882,839,cancelled,2023-08-02,2023-08-06,
8424,599,133,cancelled,2023-07-14,2023-07-17,
8425,1114,312,cancelled,2024-09-28,2024-10-04,
8426,1773,967,shipped,2024-11-15,2024-11-21,
8427,390,482,cancelled,2024-11-11,2024-11-14,
8428,582,895,delivered,2024-09-11,2024-09-17,2024-09-29
8429,1068,544,processing,2024-02-13,2024-02-18,
8430,1736,305,shipped,2025-03-12,2025-03-16,
8431,1688,269,cancelled,2023-10-08,2023-10-20,
8432,598,414,delivered,2024-02-12,2024-02-18,2024-02-27
8433,19,25,processing,2024-08-09,2024-08-19,
8434,1125,981,cancelled,2024-09-17,2024-09-26,
8435,1938,316,processing,2024-01-05,2024-01-16,
8436,607,571,shipped,2023-11-10,2023-11-20,
8437,1790,725,shipped,2023-07-31,2023-08-03,
8438,1381,668,delivered,2024-02-07,2024-02-21,2024-02-26
8439,1566,826,shipped,2025-06-08,2025-06-12,
8440,1785,276,delivered,2024-04-12,2024-04-26,2024-04-15
8441,1962,930,cancelled,2024-04-11,2024-04-15,
8442,33,389,processing,2024-12-06,2024-12-20,
8443,1994,722,shipped,2025-04-27,2025-05-07,
8444,1253,444,processing,2024-01-23,2024-02-06,
8445,1548,999,processing,2025-02-24,2025-03-02,
8446,1654,427,cancelled,2025-05-26,2025-06-06,
8447,862,57,cancelled,2025-01-20,2025-01-24,
8448,155,697,shipped,2025-04-24,2025-04-30,
8449,1447,971,cancelled,2024-08-30,2024-09-02,
8450,905,566,processing,2024-10-13,2024-10-18,
8451,1270,721,delivered,2024-05-27,2024-06-04,2024-06-09
8452,405,368,delivered,2024-05-25,2024-06-05,2024-06-13
8453,844,941,delivered,2024-07-15,2024-07-28,2024-07-19
8454,1783,342,shipped,2024-05-08,2024-05-11,
8455,1565,805,cancelled,2023-08-02,2023-08-09,
8456,1185,852,cancelled,2024-03-04,2024-03-18,
8457,747,304,cancelled,2025-02-26,2025-03-02,
8458,1726,764,cancelled,2024-05-28,2024-06-06,
8459,1141,374,processing,2024-01-14,2024-01-20,
8460,271,950,delivered,2023-10-28,2023-11-04,2023-11-02
8461,770,816,processing,2023-07-06,2023-07-16,
8462,1716,112,shipped,2025-03-23,2025-03-27,
8463,1511,878,delivered,2025-02-28,2025-03-05,2025-03-09
8464,1909,6,delivered,2025-06-17,2025-06-30,2025-06-30
8465,172,930,processing,2024-02-21,2024-02-28,
8466,1974,703,shipped,2024-02-24,2024-03-07,
8467,274,846,shipped,2024-05-19,2024-05-25,
8468,259,944,delivered,2025-04-27,2025-05-04,2025-05-04
8469,1159,279,cancelled,2024-04-02,2024-04-07,
8470,1707,382,shipped,2024-07-09,2024-07-23,
8471,1746,852,processing,2025-02-01,2025-02-12,
8472,1772,13,shipped,2024-06-03,2024-06-13,
8473,422,303,delivered,2024-03-15,2024-03-23,2024-03-18
8474,1445,556,cancelled,2024-08-15,2024-08-18,
8475,1210,617,shipped,2025-05-18,2025-05-24,
8476,1953,160,delivered,2023-07-17,2023-07-26,2023-08-06
8477,364,154,shipped,2024-09-10,2024-09-22,
8478,1979,754,cancelled,2024-06-09,2024-06-16,
8479,1631,181,processing,2025-02-21,2025-02-27,
8480,378,526,delivered,2024-02-19,2024-03-01,2024-03-04
8481,1547,180,delivered,2025-02-10,2025-02-20,2025-02-22
8482,580,377,cancelled,2024-02-27,2024-03-03,
8483,891,804,delivered,2023-12-13,2023-12-21,2023-12-28
8484,722,776,cancelled,2023-11-21,2023-12-05,
8485,1220,168,delivered,2025-02-20,2025-03-06,2025-02-25
8486,881,214,cancelled,2024-07-22,2024-07-28,
8487,1122,150,shipped,2025-03-11,2025-03-20,
8488,605,16,shipped,2024-10-09,2024-10-12,
8489,22,91,shipped,2023-07-17,2023-07-20,
8490,1474,120,delivered,2024-05-20,2024-06-03,2024-05-22
8491,1196,956,cancelled,2023-10-04,2023-10-18,
8492,383,253,cancelled,2023-12-30,2024-01-07,
8493,134,60,processing,2025-04-20,2025-05-02,
8494,1450,266,shipped,2025-02-21,2025-03-06,
8495,1049,409,processing,2024-04-07,2024-04-16,
8496,503,31,shipped,2024-01-11,2024-01-22,
8497,1209,21,processing,2025-03-06,2025-03-15,
8498,1109,731,shipped,2024-05-04,2024-05-15,
8499,1591,593,cancelled,2025-05-05,2025-05-17,
8500,1787,289,shipped,2024-04-16,2024-04-27,
8501,144,543,delivered,2025-02-22,2025-03-04,2025-02-27
8502,1887,498,shipped,2023-10-04,2023-10-13,
8503,1934,746,shipped,2025-04-18,2025-05-02,
8504,1703,474,cancelled,2024-10-29,2024-11-03,
8505,1436,405,delivered,2023-11-15,2023-11-28,2023-11-25
8506,224,548,cancelled,2025-02-12,2025-02-17,
8507,220,961,processing,2024-05-15,2024-05-28,
8508,179,132,processing,2024-03-12,2024-03-19,
8509,1655,324,delivered,2024-12-20,2024-12-29,2024-12-29
8510,433,858,processing,2024-02-04,2024-02-18,
8511,265,132,delivered,2023-08-06,2023-08-18,2023-08-24
8512,954,521,shipped,2023-09-17,2023-09-26,
8513,429,30,processing,2024-04-27,2024-04-30,
8514,1686,627,shipped,2024-10-28,2024-11-07,
8515,416,301,cancelled,2024-03-10,2024-03-13,
8516,1477,4,processing,2024-10-05,2024-10-18,
8517,727,325,cancelled,2024-10-09,2024-10-15,
8518,197,509,cancelled,2024-03-20,2024-03-24,
8519,1578,237,delivered,2023-12-19,2023-12-26,2024-01-06
8520,1077,535,cancelled,2025-06-12,2025-06-20,
8521,480,16,delivered,2023-08-05,2023-08-11,2023-08-24
8522,1467,534,delivered,2023-07-02,2023-07-16,2023-07-22
8523,1354,997,delivered,2024-12-15,2024-12-21,2025-01-04
8524,1275,584,delivered,2025-06-17,2025-06-26,2025-06-26
8525,1831,816,delivered,2024-11-30,2024-12-13,2024-12-16
8526,890,446,shipped,2024-05-20,2024-05-26,
8527,1807,993,delivered,2023-10-27,2023-10-31,2023-11-09
8528,1991,503,processing,2025-04-19,2025-04-25,
8529,925,956,delivered,2023-11-17,2023-11-26,2023-12-01
8530,123,230,shipped,2023-09-24,2023-09-27,
8531,1903,107,processing,2023-11-07,2023-11-13,
8532,1411,720,processing,2023-10-21,2023-10-29,
8533,1363,389,shipped,2024-02-08,2024-02-18,
8534,778,720,processing,2023-11-12,2023-11-22,
8535,348,263,shipped,2025-02-05,2025-02-16,
8536,29,563,cancelled,2025-03-05,2025-03-12,
8537,975,65,cancelled,2024-06-10,2024-06-14,
8538,35,265,delivered,2024-05-22,2024-05-27,2024-06-07
8539,1542,338,delivered,2025-05-09,2025-05-13,2025-05-29
8540,1420,301,delivered,2024-06-30,2024-07-11,2024-07-18
8541,623,378,delivered,2024-12-15,2024-12-23,2024-12-21
8542,1318,175,shipped,2024-11-16,2024-11-29,
8543,589,963,cancelled,2024-06-27,2024-07-11,
8544,1373,152,shipped,2024-02-21,2024-02-24,
8545,1171,476,processing,2024-05-01,2024-05-06,
8546,1091,266,processing,2023-10-07,2023-10-16,
8547,904,329,processing,2025-02-07,2025-02-16,
8548,520,973,processing,2024-02-25,2024-03-03,
8549,122,816,processing,2024-10-13,2024-10-18,
8550,340,163,cancelled,2023-08-16,2023-08-25,
8551,175,438,shipped,2024-04-23,2024-04-30,
8552,1924,343,processing,2023-07-16,2023-07-24,
8553,1715,367,delivered,2023-09-13,2023-09-18,2023-09-26
8554,597,465,cancelled,2023-08-25,2023-09-02,
8555,451,750,delivered,2023-11-09,2023-11-18,2023-11-11
8556,557,199,cancelled,2024-01-29,2024-02-08,
8557,1160,500,cancelled,2024-12-26,2024-12-30,
8558,1879,16,delivered,2023-09-10,2023-09-14,2023-09-27
8559,1040,821,delivered,2023-09-04,2023-09-12,2023-09-09
8560,1357,296,processing,2024-04-09,2024-04-19,
